"Schema Version","Record Type","Paper Title","Authors","Paper URL","Associated GitHub URL","GitHub Stars","Published Date"
"1.0","RESEARCH_PAPER","Vulnerability Localization Benchmark: Measuring Agentic Security Analysis at Repository Scale","Aman Priyanshu, Supriti Vijay, Kimia Majd, Xuhong He, Fraser Burch, Takahiro Matsumoto, Jianliang He, Baturay Saglam, Arthur Goldblatt, Zhuoran Yang, Amin Karbasi","http://arxiv.org/abs/2609.15939v1","N/A",0,"2026-09-14T17:44:51Z"
"1.0","RESEARCH_PAPER","Recurrent GraphNeural NetworkswithSet-BasedAggregation","Blai Bonet","http://arxiv.org/abs/2609.15932v1","N/A",0,"2026-09-14T17:39:41Z"
"1.0","RESEARCH_PAPER","Pilot Early, Commit Late: A Real-Options Model of Enterprise AI Adoption under Rapid Technological Progress","Gaurav Tewari","http://arxiv.org/abs/2609.15919v1","N/A",0,"2026-09-14T17:30:37Z"
"1.0","RESEARCH_PAPER","Safe Meta-Reinforcement Learning via Information Space Reachability","Zeyang Li, Sunbochen Tang, Navid Azizan","http://arxiv.org/abs/2609.15915v1","N/A",0,"2026-09-14T17:27:11Z"
"1.0","RESEARCH_PAPER","SlipSense: Multimodal Tactile Learning for Low-Latency and Generalized Slip Detection","Tong Jian, Aditya Thurvas Senthil Kumar, Xinyi Li, Ziling Chen, Tianyu Dai, Ali Sengul, Matteo Grimaldi, Wenjie Lu, Saleh Nabi, Tao Yu","http://arxiv.org/abs/2609.15910v1","N/A",0,"2026-09-14T17:23:59Z"
"1.0","RESEARCH_PAPER","A Decision-Support Audit Protocol for Supervision Drift in Proxy-Labeled Credit-Risk Prediction","Mehrdad Shoeibi, Muhammad Shabanpour, Waldemar Karwowski, Niloofar Yousefi","http://arxiv.org/abs/2609.16102v1","N/A",0,"2026-09-14T17:20:35Z"
"1.0","RESEARCH_PAPER","Discrete Beckmann Transport Models for One-Step Language Modeling and Reasoning","Sophia Tang, Shiyi Wang","http://arxiv.org/abs/2609.15903v2","N/A",0,"2026-09-14T17:19:47Z"
"1.0","RESEARCH_PAPER","Bridging Control, Inference, Transport, and Thermodynamics: From Theory to Applications in Learning","Emmy Blumenthal, Nikolas Claussen, Benjamin Eysenbach, Catherine Ji, Gautam Reddy, Colin Scheibner, Benjamin Sorkin","http://arxiv.org/abs/2609.15897v1","N/A",0,"2026-09-14T17:16:33Z"
"1.0","RESEARCH_PAPER","Quenched Ensemble Sampling","David Yallup","http://arxiv.org/abs/2609.15894v1","N/A",0,"2026-09-14T17:16:07Z"
"1.0","RESEARCH_PAPER","Anatomical Grounding and Leakage-Aware Multimodal Contrastive Learning for Alzheimer's Disease Classification from Structural MRI","Paul-Gabriel Nicolae, Irina Georgiana Mocanu","http://arxiv.org/abs/2609.15888v1","N/A",0,"2026-09-14T17:13:12Z"
"1.0","RESEARCH_PAPER","Privacy-enhanced federated learning via asynchronous aggregation and local differential perturbation","Zhen Zhong, Shini Yang, Liesheng Wei","http://arxiv.org/abs/2609.15885v1","https://github.com/mitchelllisle/data-privacy-papers",1,"2026-09-14T17:12:15Z"
"1.0","RESEARCH_PAPER","Thin-shell stability of Gaussian cooling: logconcave sampling with sesteric complexity from a cold start","Yunbum Kook, Santosh S. Vempala","http://arxiv.org/abs/2609.15884v1","N/A",0,"2026-09-14T17:10:31Z"
"1.0","RESEARCH_PAPER","Learning Multimodal One-step Flow Policy via Value-weighted Optimal Transport","Jaehun Shon, Jinha Choi, Jongwook Jeon, Jongmin Lee","http://arxiv.org/abs/2609.15883v1","https://github.com/zachysun/DailyArXiv",7,"2026-09-14T17:10:19Z"
"1.0","RESEARCH_PAPER","LLM-Based Schema-Aware Split Learning for Privacy-Preserving Mental Distress Prediction Across Heterogeneous Surveys","Md Khalid Syfullah, Alvi Ataur Khalil","http://arxiv.org/abs/2609.15871v1","https://github.com/NY1024/AgentSafety-Papers",10,"2026-09-14T16:59:04Z"
"1.0","RESEARCH_PAPER","LynnReal-Omni: Native multi-modal Video Generation for Agentic Visual Workflows","Xiaofeng Mao, Peijia Lin, Shaohao Rui, Yibo Zhang, Haibin Wan, Weijie Ma","http://arxiv.org/abs/2609.15863v1","https://github.com/LynnReal-AI/LynnReal-Omni",146,"2026-09-14T16:55:25Z"
"1.0","RESEARCH_PAPER","LongAgent: History-Guided Agentic Search for Longitudinal Outcome Prediction","Siyao Wang, Florian Guitton, Shuojie Fu, Guanyu Tao, Kai Sun, Wenjia Bai","http://arxiv.org/abs/2609.15859v1","https://github.com/jyyang621/DailyArXiv",12,"2026-09-14T16:51:35Z"
"1.0","RESEARCH_PAPER","Task-Directed Residual AddUNet:Perfect-Reconstruction Routing for Full-Rate Representations","Vikram R. Lakkavalli","http://arxiv.org/abs/2609.15857v1","https://github.com/pstAmbition/DailyArXiv_Multimodal",19,"2026-09-14T16:50:14Z"
"1.0","RESEARCH_PAPER","K-Bench: a clinically calibrated benchmark for evaluating large language models in high-risk mental health conversations","Laura M. Vowels, Matthew J. Vowels, Shivali Sharma, Apoorv Jha, Rehnuma Choudhury, Wasseem El Sarraj, Rachel Francois-Walcott, Aruba Hussain, Sarah Ingram, Angela Loulopoulou, Adva Segal, Elena Volkova","http://arxiv.org/abs/2609.15855v2","https://github.com/Tavish9/awesome-daily-AI-arxiv",117,"2026-09-14T16:49:23Z"
"1.0","RESEARCH_PAPER","Before You Poll with LLMs: A Deliberative Diagnostic Framework","Ahmed Wali, Hassaan Tayyab","http://arxiv.org/abs/2609.15849v1","https://github.com/zachysun/DailyArXiv",7,"2026-09-14T16:41:48Z"
"1.0","RESEARCH_PAPER","Proportional-Fair Resource Allocation and Dual-Threshold Early-Exit Inference for Secure Cooperative Multi-Layer Edge Intelligence","Thai T. Vu, John Le, Tu N. Nguyen, Jun Shen, Quang Vinh Duong, Ha Nguyen","http://arxiv.org/abs/2609.15847v1","https://github.com/theneao/ai-finance-daily",0,"2026-09-14T16:41:15Z"
"1.0","RESEARCH_PAPER","Per-Matrix Optimality Is Not Enough: Three-Level Optimization for Low-Rank LLM Compression","Huicheng Zhang, Xiyao Feng, Ze-Tong Li, Chengkai Zhu, Xiao Shi, Xiwei Pan, Jinguo Liu, Ge Bai, Xin Wang","http://arxiv.org/abs/2609.15838v1","N/A",0,"2026-09-14T16:36:46Z"
"1.0","RESEARCH_PAPER","TRACE: Two-Stage Detector-Response Estimation With Angular Cosine Expansion for Ring Artifact Correction in Photon-Counting CT","Jigang Duan, Heran Wang, Ligen Shi, Zheng Sun, Ping Yang, Xing Zhao","http://arxiv.org/abs/2609.15834v1","N/A",0,"2026-09-14T16:31:32Z"
"1.0","RESEARCH_PAPER","Integrating Multi-view Multi-light Surface Reconstruction into Cultural Heritage Workflows","Baptiste Brument, Robin Bruneau, Benjamin Coupry, Vincent Demoulin, Jean Mélou, Antoine Laurent, Fabien Castan, Jean-Denis Durou, Lilian Calvet","http://arxiv.org/abs/2609.15833v1","N/A",0,"2026-09-14T16:31:18Z"
"1.0","RESEARCH_PAPER","CiteGuard-RAG: A Validation-Centered AI System for Evidence-Grounded Question Answering","Sumit Barua, Guan Hong, Halil Dursunoglu, Charles Rodgers, Alvis Fong","http://arxiv.org/abs/2609.15830v1","N/A",0,"2026-09-14T16:30:54Z"
"1.0","RESEARCH_PAPER","SWB-DM: A Calibrated Sliced-Wasserstein-Barycenter Aggregator with Delayed-Momentum Caching for Byzantine-Robust Federated Learning under Partial Participation","Saranraj S, Saranya M S, Alex David S, Ajay Kumar A","http://arxiv.org/abs/2609.16099v1","N/A",0,"2026-09-14T16:30:18Z"
"1.0","RESEARCH_PAPER","Sharp Rates and a One-Line Correction for Spectral Representation Learning","Dier Tang, Jing Yee Tan, Guangyue Han","http://arxiv.org/abs/2609.15825v1","N/A",0,"2026-09-14T16:26:55Z"
"1.0","RESEARCH_PAPER","AlgoEvo: Self-Evolving Agentic Search for Automated Algorithm Discovery","Junhao Qiu, Qinglong Hu, Xialiang Tong, Mingxuan Yuan, Liyong Lin, Qingfu Zhang","http://arxiv.org/abs/2609.15820v1","N/A",0,"2026-09-14T16:24:27Z"
"1.0","RESEARCH_PAPER","Atria Dawn: The Dawn of Agentic Superintelligence","Honglin Guo, Tao Gui, Yicheng Chen, Guanting Dong, Qiming Ge, Yuyang Hu, Zixian Huang, Jiajie Jin, Alexander Lam, Yining Li, Jiahang Lin, Yanjiang Liu, Xinyu Lu, Haijun Lv, Junlin Shang, Qisheng Su, Guoqiang Wang, Rui Wang, Zhecan Wang, Hao Xiang, Xinchen Xie, Shuhao Xing, Xiaoyu Xing, Wanghan Xu, Xinyu Yang, Yajie Yang, Chengfeng Zhao, Haoran Zhao, Ruojun Zhou, Yunhua Zhou, Yicheng Zou, Kun Cai, Qiye Cai, Xinmeng Che, Haodong Chen, Jiabei Chen, Jiahao Chen, Jiayi Chen, Yujia Chen, Lizhi Cui, Youheng Dai, Xin Deng, Yi Dong, Shihan Dou, Chenya Gu, Xu Guo, Ding Han, Feiyang Hao, Haotan He, Jie Hou, Binze Hu, Zijian Hu, Junhao Huang, Huicheng Jiang, Jiazhen Jiang, Shufan Jiang, Jiahao Kuang, Bowen Lai, Bo Li, Jiaqiang Li, Peng Li, Qilong Li, Zhuoqun Li, Jiaxiang Liu, Shuainan Liu, Tong Liu, Yi Liu, Zhonghang Lu, Jianwen Luo, Yanyi Luo, Huijie Lv, Ningsheng Ma, Zerun Ma, Houcheng Min, Chengjun Pan, Qiyuan Peng, Xiaoxuan Peng, Jianmin Qian, Jiantao Qiu, Wanying Ren, Huayu Sha, Jifei Shan, Zixin Shang, Bing Shao, Zhuohui Sheng, Jiayang Shi, Yang Shu, Aierpanjiang Simayi, Sirui Song, Yuxiao Song, Zhe Sun, Zhichao Sun, Wenzhe Tan, Wenhui Tian, Zhongbo Tian, Hanchen Wang, Pengbo Wang, Rui Wang, Yiding Wang, Yuhui Wang, Zhiheng Xi, Caijun Xu, Chao Xu, Yongfeng Xu, Xiaolei Yang, Zhixiong Yang, Qian Yao, Shihong Yi, Yuankai Ying, Jia Yu, Dingbo Yuan, Hao Yuan, Junjie Yuan, Bo Zhang, Caixian Zhang, Qiuyinzhe Zhang, Jiyuan Zhao, Penghao Zhao, Ying Zhao, Pujun Zheng, Xiaoxue Zhong, Xiaohao Zhou, Xinyu Zhou, Dongsheng Zhu, Guanru Zhu, Yulun Zhu, Yaojie Lu, Tao Ji, Hongyu Lin, Yutao Zhu, Pengfei Cao, Guoxiu He, Xianpei Han, Ben He, Zhicheng Dou, Kang Liu, Qi Zhang, Le Sun, Jun Zhao, Ji-Rong Wen, Xuanjing Huang, Yu-Gang Jiang, Bowen Zhou","http://arxiv.org/abs/2609.15818v1","N/A",0,"2026-09-14T16:22:30Z"
"1.0","RESEARCH_PAPER","VC-Attention: Value Smoothing and Softmax Casting for Low-bit Attention","Xingyang Li, Dongyun Zou, Shining Zhang, Jiacheng Chen, Haocheng Xi, Lvmin Zhang, Jun-Yan Zhu, Song Han, Zhekai Zhang, Yujun Lin, Muyang Li","http://arxiv.org/abs/2609.15810v1","N/A",0,"2026-09-14T16:17:35Z"
"1.0","RESEARCH_PAPER","Accelerating Transfer-Learning-Based Autotuning with Predictive LLVM IR Performance Ranking","Md Arafat Hossain, Thomas Randall, Akash Dutta, Xingfu Wu, Rong Ge, Ali Jannesari","http://arxiv.org/abs/2609.15807v1","N/A",0,"2026-09-14T16:14:15Z"
"1.0","RESEARCH_PAPER","Delegating Authorization to Misaligned Agents: Coalitional Alignment and Safe Control","Natalie Collina, Surbhi Goel, Aaron Roth, Sikata Bela Sengupta","http://arxiv.org/abs/2609.15803v1","N/A",0,"2026-09-14T16:12:41Z"
"1.0","RESEARCH_PAPER","When Should a World Model Move? Loss-Conditioned State Execution","Jintao Xu, Zhengyu Chen, Ben Zhang, Yongzhi Qi, Jianshen Zhang","http://arxiv.org/abs/2609.15801v1","N/A",0,"2026-09-14T16:12:03Z"
"1.0","RESEARCH_PAPER","Navigating Sparse Evidence: Agentic Visual RAG via Explicit Context Selection and Consolidation","Yucheng Shen, Lingyong Yan, Jiulong Wu, Shuaiqiang Wang, Jianmin WU, Dawei Yin, Min Cao","http://arxiv.org/abs/2609.15800v1","N/A",0,"2026-09-14T16:11:35Z"
"1.0","RESEARCH_PAPER","SURE-Map: Self-Correcting Streaming Geometric Foundation Model","Mingkai Liu, Hao Zhao, Xingxing Zuo","http://arxiv.org/abs/2609.15795v1","N/A",0,"2026-09-14T16:10:53Z"
"1.0","RESEARCH_PAPER","KnowBench: Effort Reduction as a Unified, Deployment-Grounded Benchmark for Clinical AI","Jocelyn Kang, Caroline Zhang","http://arxiv.org/abs/2609.15794v1","N/A",0,"2026-09-14T16:10:52Z"
"1.0","RESEARCH_PAPER","Learning under Target Shift: Optimal Density Ratio Estimation and Importance-Weighted Regression","Ren-Rui Liu, Zheng-Chu Guo","http://arxiv.org/abs/2609.15785v1","N/A",0,"2026-09-14T16:05:44Z"
"1.0","RESEARCH_PAPER","When the World Lies: Backdoor Attacks on Latent World Models for Downstream Control","Roberto Riaño, Gorka Abad, Stjepan Picek, Aitor Urbieta","http://arxiv.org/abs/2609.15781v1","https://github.com/leofan90/Awesome-World-Models",2015,"2026-09-14T16:01:13Z"
"1.0","RESEARCH_PAPER","MoveBench: A Benchmark for Global-Scale Wildlife Movement Forecasting","Justin Kay, Shir Bar, Ellen O. Aikens, Martin Becker, Francesca Cagnacci, Juliet Cohen, Scott W. Forrest, Jessica Kendall-Bar, Madeleine Lucas, Macon Overcast, Meredith S. Palmer, Will Rogers, Nicholas J. Russo, Christian Rutz, Larissa T. Beumer, Michael Brown, Ying-Chi Chan, Sarah C. Davidson, Diego Ellis Soto, Anne G. Hertel, Roland Kays, Benjamin Koger, Guram Mikaberidze, Thomas Mueller, Ruth Oliver, Thorsten Papenbrock, Robert Patchett, Jared A. Stabach, Dane Taylor, Scott W. Yanco, Sara Beery","http://arxiv.org/abs/2609.15780v1","N/A",0,"2026-09-14T15:59:46Z"
"1.0","RESEARCH_PAPER","EvoOntology: A Self-Evolving Ontology Layer for Data Agents","Meiduo Chong, Shaolei Zhang, Ju Fan, Xiaoyong Du","http://arxiv.org/abs/2609.15779v1","https://github.com/IAAR-Shanghai/Awesome-AI-Memory",1218,"2026-09-14T15:59:24Z"
"1.0","RESEARCH_PAPER","Transfer Learning for Socioeconomic Estimation in Forced-Displacement Settings","Steven Ndung'u, Adel Daoud, Ismael Yacoubou Djima, Hai-Anh H. Dang, Patrick Michael Brock","http://arxiv.org/abs/2609.15773v1","https://github.com/NY1024/AgentSafety-Papers",10,"2026-09-14T15:55:57Z"
"1.0","RESEARCH_PAPER","Event-Native Symbolic-Temporal Spike Encoding Framework for Heterogeneous Cyber Streams","Dalton Diez, Peyton Andras, Max Shroyer, James Ghawaly","http://arxiv.org/abs/2609.15772v1","https://github.com/tangwen-qian/DailyArXiv",61,"2026-09-14T15:55:43Z"
"1.0","RESEARCH_PAPER","Sylvas: Synergistic Learning Value based Device Scheduling in Federated Continual Learning","Yuxuan Sun, Yuxuan Bai, Tan Chen, Sheng Zhou, Zhisheng Niu","http://arxiv.org/abs/2609.15763v1","https://github.com/luohongk/Embodied-AI-Daily",454,"2026-09-14T15:48:21Z"
"1.0","RESEARCH_PAPER","TopoRig: Topology-Agnostic Facial Rigging via Multi-Source Supervision","Andrew Fleet, Soroush Mehraban, Vida Adeli, Cole Clifford, Babak Taati","http://arxiv.org/abs/2609.15746v1","N/A",0,"2026-09-14T15:37:03Z"
"1.0","RESEARCH_PAPER","Look Before You Leap: Factual Decoding with Internal Attribution Signals","Hayeong Ryu, JungMin Yun, Byeonggeuk Lim, Sunhee Jo, YoungBin Kim","http://arxiv.org/abs/2609.15745v1","https://github.com/hayeonggg/DESCAPE",0,"2026-09-14T15:35:42Z"
"1.0","RESEARCH_PAPER","Design of a Deep Learning Credit Risk Early Warning System Integrating Multi-source Heterogeneous Data","LiYang Wang, Zhen Zhong, Zhen Tian, Keyu Chen, Keyu Chen","http://arxiv.org/abs/2609.15744v1","https://github.com/m-colombo/conditional-variational-tree-autoencoder",4,"2026-09-14T15:35:41Z"
"1.0","RESEARCH_PAPER","A Language-Guided Multimodal Foundation Model for Zero-Shot and Multi-Task Brain Signal Analysis","Mingzhi Chen, Yiyu Gui, Guibo Luo, Yuchao Yang","http://arxiv.org/abs/2609.15740v1","https://github.com/NY1024/AgentSafety-Papers",10,"2026-09-14T15:32:38Z"
"1.0","RESEARCH_PAPER","Transforming harmonic coefficients for 3D splat compression","Tam Thuc Do, Philip A. Chou, Gene Cheung","http://arxiv.org/abs/2609.15735v1","N/A",0,"2026-09-14T15:28:29Z"
"1.0","RESEARCH_PAPER","Are LLMs Good Financial User Simulators? A Preliminary Study","Jiajie He, Jiangyuan Hong, Dongling Ni, Wenjin Liu, Xintong Chen","http://arxiv.org/abs/2609.15727v1","N/A",0,"2026-09-14T15:23:26Z"
"1.0","RESEARCH_PAPER","Bench2Dex: Benchmarking Visuo-Tactile Bimanual Dexterous Manipulation Across Dexterous Hands","Zhenjie Yang, Yideng Zhang, Dongjie Zhang, Chenyu Jiang, Xianshuai Liu, Yufeng Li, Zuhao Ge, Xingyu Jiao, Zheng Zhang, Kaiyu He, He Wang, Yuwen Zhong, Yi Deng, Muyun Jiang, Xianliang Huang, Haisheng Su, Donghang Zhang, Jian Zhang, Xue Yang, Hongyang Li, Zuxuan Wu, Yu-Gang Jiang, Xiaosong Jia, Junchi Yan","http://arxiv.org/abs/2609.15726v1","N/A",0,"2026-09-14T15:22:59Z"
"1.0","RESEARCH_PAPER","Solving Finite-sum Coupled Compositional Optimization via Multi-block-Single-probe Estimator","Wei Jiang, Sifan Yang, Yibo Wang, Lijun Zhang, Zechao Li","http://arxiv.org/abs/2609.15723v1","N/A",0,"2026-09-14T15:21:32Z"
"1.0","RESEARCH_PAPER","Data storytelling meets interpretable machine learning: Decoding AI decisions for non-experts without revealing sensitive data and model details","Lemen Chao, Zixuan Yang, Anran Fang, Mingran Sun, Ming Lei","http://arxiv.org/abs/2609.15722v1","N/A",0,"2026-09-14T15:20:56Z"
"1.0","RESEARCH_PAPER","Universal Defenses for Tool-Integrated LLM Agents Against Adversarial Attacks","Xiaoyan Li, Yunli Wang","http://arxiv.org/abs/2609.16098v1","N/A",0,"2026-09-14T15:20:30Z"
"1.0","RESEARCH_PAPER","Assembling the CREW: A Collaborative Multi-agent Reinforcement Learning Framework for Automated Related Work Generation","Hai-Dang Dang, Bao-Yen Pham, Bao Nguyen, Tran Thi Huong, Huynh Thi Thanh Binh","http://arxiv.org/abs/2609.15721v1","N/A",0,"2026-09-14T15:20:29Z"
"1.0","RESEARCH_PAPER","Knowledge-Enriched Structured EHR Features for 30-Day Hospital Readmission Prediction on MIMIC-IV","Mohamad Najafi, Hongyun Fu, Mathias Brochhausen, Jian Wu, Yaohang Li","http://arxiv.org/abs/2609.15713v1","N/A",0,"2026-09-14T15:14:25Z"
"1.0","RESEARCH_PAPER","Predicting build orientation for SLM dental parts: a comparison of rotation representations and direct vector regression","Felix Schmalzel, Reimar Waitz, Moritz Kronberger, Thorsten Schöler","http://arxiv.org/abs/2609.15710v1","N/A",0,"2026-09-14T15:13:34Z"
"1.0","RESEARCH_PAPER","New Conditions for Philosophers to Catch the Wave of Citizen Deliberation in the Age of Artificial Intelligence in advance","Bernard Reber","http://arxiv.org/abs/2609.15707v1","N/A",0,"2026-09-14T15:11:02Z"
"1.0","RESEARCH_PAPER","Beyond Accuracy: Robustness, Cost, and Governance Trade-offs for Vision-Language Models in Templated Document Extraction","Kushal Patel, Pushkal Shrivastava, Mackenzie Lees, Qirui Lu, Bhargobjyoti Saikia, Liying Li, Junlin Jiang","http://arxiv.org/abs/2609.15706v1","N/A",0,"2026-09-14T15:10:33Z"
"1.0","RESEARCH_PAPER","Backward SDEs-based Diffusion for Physics-Constrained Generation","Zihao Wang","http://arxiv.org/abs/2609.15702v1","N/A",0,"2026-09-14T15:05:13Z"
"1.0","RESEARCH_PAPER","More Than Just Access: Generative AI as Communication Intermediary for Blind and Low-Vision Users","Protik Dey, Mohd Saifuzzaman, Taslima Akter","http://arxiv.org/abs/2609.15696v1","N/A",0,"2026-09-14T15:01:22Z"
"1.0","RESEARCH_PAPER","NoteVQA: Benchmarking VLMs on Real-Life Questions from Human Communities","Haonan Jiang, Guojian Zhan, Jiancong Xie, Shijun Wan, Dongiia Zhao, Cheng Chen, Yahui Liu, Yao Hu, Chuan Mu","http://arxiv.org/abs/2609.15695v1","N/A",0,"2026-09-14T15:01:10Z"
"1.0","RESEARCH_PAPER","EEG-Xplain: Decoding Neural Black-Boxes of EEG Foundation Models","Hansong Ma, Junxiao Wang","http://arxiv.org/abs/2609.15687v1","N/A",0,"2026-09-14T14:56:07Z"
"1.0","RESEARCH_PAPER","Can a Neural Encoding Model Replicate an fMRI Visualization Study?","Erfan Nasirzadeh Orang, Zack While","http://arxiv.org/abs/2609.15685v1","N/A",0,"2026-09-14T14:55:44Z"
"1.0","RESEARCH_PAPER","V-ICAL Bench: Evaluating Video In-Context Learning for Multimodal Agents in Interactive Environments","Ziqian Fan, Shibo Xu, Junjie Li, Xiangyu Zhao, Shengyuan Ding, Yifan Yang, Zhenjie Yang, Haodong Duan, Yue Zhou, Zhihang Zhong, Xue Yang","http://arxiv.org/abs/2609.15683v1","N/A",0,"2026-09-14T14:55:03Z"
"1.0","RESEARCH_PAPER","Scalability and Performance Evaluation of Federated Learning Frameworks: A Comparative Analysis","Bassel Soudan, Sohail Abbas, Ahmed Kubba, Manar Wasif Abu Talib, Qassim Nasir","http://arxiv.org/abs/2609.15681v1","N/A",0,"2026-09-14T14:53:38Z"
"1.0","RESEARCH_PAPER","Projection-Free Multi-level Algorithms for Stochastic Constrained Compositional Optimization","Wei Jiang, Sifan Yang, Wenhao Yang, Yibo Wang, Yuanyu Wan, Zechao Li, Lijun Zhang","http://arxiv.org/abs/2609.15679v1","N/A",0,"2026-09-14T14:53:18Z"
"1.0","RESEARCH_PAPER","MambaMPD: A Mamba-Driven Segmentation Framework for Marine Pollution Detection from Remote Sensing Imagery","Shuaiyu Chen, Wei Han, Peng Ren, Chunbo Luo, Zeyu Fu","http://arxiv.org/abs/2609.15676v1","N/A",0,"2026-09-14T14:52:16Z"
"1.0","RESEARCH_PAPER","Coaching Qwen3 Coder 30B to Think Like a CodeClash Arena Agent","Ivy Ning Zhang","http://arxiv.org/abs/2609.16096v1","N/A",0,"2026-09-14T14:50:05Z"
"1.0","RESEARCH_PAPER","Don't Send What You Don't Need: Question-Guided Token Pruning as a Privacy Defense for Vision-Language Models","Md Khalid Syfullah, Alvi Ataur Khalil","http://arxiv.org/abs/2609.15671v1","N/A",0,"2026-09-14T14:48:39Z"
"1.0","RESEARCH_PAPER","Benchmarking Intra-Patient 3D Deformable Multimodal Image Registration","Matteo Barbieri, Giammarco La Barbera, Juan Pablo De La Plata, Sabine Sarnacki, Isabelle Bloch, Pietro Gori","http://arxiv.org/abs/2609.15669v1","N/A",0,"2026-09-14T14:47:57Z"
"1.0","RESEARCH_PAPER","Circuit-MLLM: Topological Logic-Guided Latent-Space Visual Reasoning for Circuit Schematic Understanding","Jinyuan Deng, Yuqi Jiang, Wenjing Huang, Xin Li, Qi Sun, Cheng Zhuo","http://arxiv.org/abs/2609.15668v1","N/A",0,"2026-09-14T14:47:34Z"
